ID,headline,order,recalled,accuracy,Weightvar,accuracy_bool,recalled_bool,is_fake,classifying,DP_INCOME,DP_GENAGE,DP_EDUCATION_BAN,DP_USHHI2_der,EMP01_der,USRACE4_der,USRETH3_der,HCAL_REGION1_Label_abbreviation_US,HCAL_STDREGION_US,USHHI2,resp_gender,resp_age,DWD1,DWD4,DWD5,DWD6,GRID_DWD9_1_DWD9,GRID_DWD9_2_DWD9,GRID_DWD9_3_DWD9,GRID_DWD9_4_DWD9,GRID_DWD9_5_DWD9,GRID_DWD9_6_DWD9,GRID_DWD11_1_DWD11,GRID_DWD11_2_DWD11,GRID_DWD11_3_DWD11,GRID_DWD11_4_DWD11,GRID_DWD11_5_DWD11,GRID_DWD11_6_DWD11,GRID_DWD11_7_DWD11,GRID_DWD11_8_DWD11,GRID_DWD11_9_DWD11,GRID_DWD11_10_DWD11,GRID_DWD11_11_DWD11,GRID_DWD11_12_DWD11,GRID_DWD11_13_DWD11,GRID_DWD11_14_DWD11,GRID_DWD11_15_DWD11
1101440124,K,4,yes,somewhat accurate,1.02595128493706,True,True,False,4,1,6,3,1,8,4,2,38,9,3,2,59,3,3,4,2,2,8,8,8,8,4,5,3,3,2,5,5,5,3,5,5,3,3,3,5,5
1140664709,K,3,yes,somewhat accurate,0.788657936878189,True,True,False,4,1,2,5,3,8,1,2,49,5,5,1,49,3,3,1,0,3,4,5,7,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1097618282,I,6,yes,not at all accurate,0.647538448540507,False,True,False,3,3,4,7,7,1,1,2,47,5,13,2,31,1,0,3,0,1,8,5,8,8,4,3,2,1,4,4,4,3,1,5,2,1,2,4,4,4
1101443330,B,3,yes,very accurate,0.665286978656735,True,True,True,1,2,3,3,5,4,1,2,30,1,7,1,74,2,0,4,2,1,8,8,8,8,4,3,2,2,1,3,3,3,2,2,2,3,2,2,3,2
1101443330,D,6,yes,somewhat accurate,0.665286978656735,True,True,True,1,2,3,3,5,4,1,2,30,1,7,1,74,2,0,4,2,1,8,8,8,8,4,3,2,2,1,3,3,3,2,2,2,3,2,2,3,2
1101443330,K,4,yes,very accurate,0.665286978656735,True,True,False,4,2,3,3,5,4,1,2,30,1,7,1,74,2,0,4,2,1,8,8,8,8,4,3,2,2,1,3,3,3,2,2,2,3,2,2,3,2
1031766284,A,5,yes,not at all accurate,1.20650582495683,False,True,True,2,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1031766284,B,4,yes,not at all accurate,1.20650582495683,False,True,True,2,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1031766284,C,6,yes,not at all accurate,1.20650582495683,False,True,True,2,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1031766284,G,3,yes,very accurate,1.20650582495683,True,True,False,4,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1031766284,H,2,yes,somewhat accurate,1.20650582495683,True,True,False,4,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1031766284,I,1,yes,not at all accurate,1.20650582495683,False,True,False,3,5,3,7,10,1,1,2,49,5,21,1,69,1,0,4,1,1,8,8,8,3,7,4,3,1,3,2,5,5,3,5,4,1,3,4,4,4
1136022106,B,2,yes,very accurate,1.16558049523274,True,True,True,1,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1136022106,C,3,yes,very accurate,1.16558049523274,True,True,True,1,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1136022106,D,5,yes,very accurate,1.16558049523274,True,True,True,1,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1136022106,G,1,yes,very accurate,1.16558049523274,True,True,False,4,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1136022106,H,6,yes,very accurate,1.16558049523274,True,True,False,4,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1136022106,J,4,yes,very accurate,1.16558049523274,True,True,False,4,5,2,7,9,2,1,2,10,5,20,1,35,2,0,4,2,1,2,3,1,2,1,3,2,1,1,2,2,2,1,1,2,3,1,3,1,1
1117304894,E,1,yes,not at all accurate,0.689224711354068,False,True,True,2,4,2,6,8,1,1,2,24,4,18,1,37,2,0,4,3,2,6,8,8,1,4,4,4,3,3,1,4,3,2,4,3,4,2,3,1,2
1117304894,F,2,yes,somewhat accurate,0.689224711354068,True,True,False,4,4,2,6,8,1,1,2,24,4,18,1,37,2,0,4,3,2,6,8,8,1,4,4,4,3,3,1,4,3,2,4,3,4,2,3,1,2
1117304894,H,4,yes,not at all accurate,0.689224711354068,False,True,False,3,4,2,6,8,1,1,2,24,4,18,1,37,2,0,4,3,2,6,8,8,1,4,4,4,3,3,1,4,3,2,4,3,4,2,3,1,2
1117304894,K,6,yes,somewhat accurate,0.689224711354068,True,True,False,4,4,2,6,8,1,1,2,24,4,18,1,37,2,0,4,3,2,6,8,8,1,4,4,4,3,3,1,4,3,2,4,3,4,2,3,1,2
1093667181,K,6,yes,somewhat accurate,2.85490745577915,True,True,False,4,5,5,6,9,7,1,1,5,9,20,2,42,4,3,1,0,3,8,5,8,8,7,5,5,1,1,5,5,5,2,5,5,1,2,2,5,4
C1440253935,K,3,yes,somewhat accurate,0.595400762431603,True,True,False,4,2,5,2,6,1,1,2,33,2,10,2,54,1,0,4,1,2,8,8,8,2,6,5,5,4,3,4,5,5,5,5,5,5,5,5,4,4
1101175556,D,2,yes,somewhat accurate,0.665286978656735,True,True,True,1,2,3,5,6,1,1,2,33,2,9,1,66,3,3,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
1101175556,F,1,yes,not very accurate,0.665286978656735,False,True,False,3,2,3,5,6,1,1,2,33,2,9,1,66,3,3,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
1120626301,B,1,yes,very accurate,0.54270538690888,True,True,True,1,4,5,3,8,1,1,2,7,1,18,2,54,2,0,4,2,1,5,8,8,3,5,5,4,4,1,2,4,4,4,4,4,4,3,3,4,3
1120626301,K,4,yes,somewhat accurate,0.54270538690888,True,True,False,4,4,5,3,8,1,1,2,7,1,18,2,54,2,0,4,2,1,5,8,8,3,5,5,4,4,1,2,4,4,4,4,4,4,3,3,4,3
C1440251439,C,6,yes,somewhat accurate,0.767101963772739,True,True,True,1,1,4,3,1,1,1,2,42,4,2,2,18,2,0,3,0,3,4,2,4,7,8,2,3,4,2,4,3,5,4,5,5,4,3,4,5,1
C1440251439,E,5,yes,somewhat accurate,0.767101963772739,True,True,True,1,1,4,3,1,1,1,2,42,4,2,2,18,2,0,3,0,3,4,2,4,7,8,2,3,4,2,4,3,5,4,5,5,4,3,4,5,1
C1440251439,H,2,yes,not very accurate,0.767101963772739,False,True,False,3,1,4,3,1,1,1,2,42,4,2,2,18,2,0,3,0,3,4,2,4,7,8,2,3,4,2,4,3,5,4,5,5,4,3,4,5,1
1137244361,C,5,yes,very accurate,0.712998012727869,True,True,True,1,1,2,3,1,8,1,2,31,2,2,1,48,1,0,1,0,2,5,6,4,6,5,3,3,3,3,3,4,4,3,3,3,4,3,4,3,4
1137244361,D,2,yes,very accurate,0.712998012727869,True,True,True,1,1,2,3,1,8,1,2,31,2,2,1,48,1,0,1,0,2,5,6,4,6,5,3,3,3,3,3,4,4,3,3,3,4,3,4,3,4
1137244361,K,4,yes,very accurate,0.712998012727869,True,True,False,4,1,2,3,1,8,1,2,31,2,2,1,48,1,0,1,0,2,5,6,4,6,5,3,3,3,3,3,4,4,3,3,3,4,3,4,3,4
C1440251249,C,6,yes,somewhat accurate,0.730594154538575,True,True,True,1,1,5,3,1,7,1,2,10,5,2,2,51,2,0,4,2,1,8,7,8,7,4,4,4,4,1,4,4,4,4,4,4,4,2,2,4,1
1137665379,A,2,yes,not at all accurate,1.05509120209333,False,True,True,2,5,5,7,9,1,1,2,6,8,19,2,36,1,0,4,1,2,8,8,8,8,8,3,2,3,2,4,4,3,2,4,3,2,3,4,5,4
1100742308,B,3,yes,somewhat accurate,0.71619679789663,True,True,True,1,3,3,5,7,1,1,2,48,9,13,1,66,2,0,4,2,1,8,8,8,8,3,4,4,4,3,4,4,5,3,5,5,4,4,4,2,4
1100742308,G,2,yes,very accurate,0.71619679789663,True,True,False,4,3,3,5,7,1,1,2,48,9,13,1,66,2,0,4,2,1,8,8,8,8,3,4,4,4,3,4,4,5,3,5,5,4,4,4,2,4
1100742308,I,6,yes,somewhat accurate,0.71619679789663,True,True,False,4,3,3,5,7,1,1,2,48,9,13,1,66,2,0,4,2,1,8,8,8,8,3,4,4,4,3,4,4,5,3,5,5,4,4,4,2,4
1043868954,K,5,yes,very accurate,0.767928863081901,True,True,False,4,1,6,3,2,7,1,2,33,2,4,2,71,1,0,4,1,2,8,8,2,8,8,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5
1098952453,C,6,yes,somewhat accurate,0.797693485794292,True,True,True,1,1,3,4,3,2,1,2,38,9,5,1,79,2,0,4,2,1,8,8,8,8,4,3,2,2,4,4,5,5,3,5,4,2,3,2,3,1
1098952453,H,4,yes,somewhat accurate,0.797693485794292,True,True,False,4,1,3,4,3,2,1,2,38,9,5,1,79,2,0,4,2,1,8,8,8,8,4,3,2,2,4,4,5,5,3,5,4,2,3,2,3,1
1098952453,K,3,yes,somewhat accurate,0.797693485794292,True,True,False,4,1,3,4,3,2,1,2,38,9,5,1,79,2,0,4,2,1,8,8,8,8,4,3,2,2,4,4,5,5,3,5,4,2,3,2,3,1
C1440247389,A,1,yes,somewhat accurate,0.587763244582134,True,True,True,1,2,4,4,5,2,1,2,33,2,8,2,22,1,0,4,5,1,8,8,8,8,4,4,2,1,2,4,5,2,3,4,3,4,4,2,3,3
C1440247389,D,3,yes,somewhat accurate,0.587763244582134,True,True,True,1,2,4,4,5,2,1,2,33,2,8,2,22,1,0,4,5,1,8,8,8,8,4,4,2,1,2,4,5,2,3,4,3,4,4,2,3,3
C1440247389,H,6,yes,not very accurate,0.587763244582134,False,True,False,3,2,4,4,5,2,1,2,33,2,8,2,22,1,0,4,5,1,8,8,8,8,4,4,2,1,2,4,5,2,3,4,3,4,4,2,3,3
C1440247389,I,5,yes,not at all accurate,0.587763244582134,False,True,False,3,2,4,4,5,2,1,2,33,2,8,2,22,1,0,4,5,1,8,8,8,8,4,4,2,1,2,4,5,2,3,4,3,4,4,2,3,3
1102848419,C,2,yes,not very accurate,0.633194584865808,False,True,True,2,4,2,5,8,1,1,2,6,8,18,1,38,3,3,4,3,3,8,8,8,8,8,5,4,4,3,4,5,5,3,5,4,4,3,2,5,2
1102848419,K,6,yes,somewhat accurate,0.633194584865808,True,True,False,4,4,2,5,8,1,1,2,6,8,18,1,38,3,3,4,3,3,8,8,8,8,8,5,4,4,3,4,5,5,3,5,4,4,3,2,5,2
1102780728,K,2,yes,not very accurate,0.579052238275037,False,True,False,3,4,4,6,8,7,1,2,12,9,17,2,33,4,1,1,0,1,8,1,1,8,2,1,2,3,1,5,4,5,2,5,5,4,3,2,5,2
1146211578,A,1,yes,very accurate,0.773936143489965,True,True,True,1,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146211578,B,2,yes,very accurate,0.773936143489965,True,True,True,1,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146211578,E,5,yes,very accurate,0.773936143489965,True,True,True,1,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146211578,G,3,yes,very accurate,0.773936143489965,True,True,False,4,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146211578,I,6,yes,very accurate,0.773936143489965,True,True,False,4,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146211578,J,4,yes,very accurate,0.773936143489965,True,True,False,4,3,1,6,7,1,1,2,33,2,13,1,31,2,0,4,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1
1146045506,C,1,yes,somewhat accurate,0.635276804824805,True,True,True,1,2,4,3,6,1,1,2,5,9,10,2,32,3,3,4,3,3,4,6,5,5,5,1,3,3,3,5,2,4,3,4,3,3,3,3,3,3
C1440251420,C,3,yes,somewhat accurate,0.691903015392675,True,True,True,1,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C1440251420,D,1,yes,somewhat accurate,0.691903015392675,True,True,True,1,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C1440251420,E,5,yes,somewhat accurate,0.691903015392675,True,True,True,1,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C1440251420,F,2,yes,somewhat accurate,0.691903015392675,True,True,False,4,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C1440251420,H,6,yes,somewhat accurate,0.691903015392675,True,True,False,4,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C1440251420,I,4,yes,somewhat accurate,0.691903015392675,True,True,False,4,3,2,7,7,1,1,2,5,9,15,1,35,1,0,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1019342493,H,4,yes,very accurate,1.09075965043092,True,True,False,4,5,3,7,9,4,1,2,7,1,20,1,88,2,0,4,2,2,8,8,8,4,3,5,4,3,1,2,4,5,2,5,5,2,2,2,5,1
1019342493,I,5,yes,very accurate,1.09075965043092,True,True,False,4,5,3,7,9,4,1,2,7,1,20,1,88,2,0,4,2,2,8,8,8,4,3,5,4,3,1,2,4,5,2,5,5,2,2,2,5,1
1147215135,A,6,yes,not at all accurate,1.58078026862572,False,True,True,2,3,3,4,7,2,2,2,10,5,12,1,59,3,3,4,5,7,8,8,8,8,7,4,5,3,4,4,4,4,2,5,5,2,2,2,5,2
1147215135,K,2,yes,not at all accurate,1.58078026862572,False,True,False,3,3,3,4,7,2,2,2,10,5,12,1,59,3,3,4,5,7,8,8,8,8,7,4,5,3,4,4,4,4,2,5,5,2,2,2,5,2
1147248142,A,6,yes,not very accurate,0.976178924781396,False,True,True,2,5,5,5,9,3,1,2,22,1,19,2,54,2,0,4,2,1,1,7,7,8,5,4,3,3,2,4,4,5,3,4,4,4,3,4,4,2
1147248142,C,1,yes,somewhat accurate,0.976178924781396,True,True,True,1,5,5,5,9,3,1,2,22,1,19,2,54,2,0,4,2,1,1,7,7,8,5,4,3,3,2,4,4,5,3,4,4,4,3,4,4,2
1147248142,D,2,yes,somewhat accurate,0.976178924781396,True,True,True,1,5,5,5,9,3,1,2,22,1,19,2,54,2,0,4,2,1,1,7,7,8,5,4,3,3,2,4,4,5,3,4,4,4,3,4,4,2
1134863646,A,1,yes,not very accurate,0.585416826972958,False,True,True,2,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1134863646,B,5,yes,very accurate,0.585416826972958,True,True,True,1,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1134863646,C,4,yes,not at all accurate,0.585416826972958,False,True,True,2,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1134863646,H,3,yes,very accurate,0.585416826972958,True,True,False,4,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1134863646,I,6,yes,somewhat accurate,0.585416826972958,True,True,False,4,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1134863646,J,2,yes,very accurate,0.585416826972958,True,True,False,4,3,4,7,7,2,1,2,33,2,15,2,34,1,0,4,1,1,1,3,3,1,1,2,2,1,1,2,3,2,1,3,2,2,2,2,3,2
1101316913,K,5,yes,very accurate,0.662631077498803,True,True,False,4,3,3,7,7,4,1,2,31,2,15,1,84,3,2,4,2,8,8,8,8,8,8,5,4,4,4,5,5,5,3,5,5,4,5,5,4,1
1092232661,H,3,yes,somewhat accurate,0.735884037056358,True,True,False,4,2,3,4,6,4,1,2,43,6,10,1,56,3,2,4,2,8,8,8,8,8,6,5,4,4,4,4,4,5,4,5,5,4,4,4,4,3
1145910180,A,1,yes,very accurate,1.05376049350997,True,True,True,1,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1145910180,C,4,yes,very accurate,1.05376049350997,True,True,True,1,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1145910180,D,6,yes,very accurate,1.05376049350997,True,True,True,1,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1145910180,F,2,yes,very accurate,1.05376049350997,True,True,False,4,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1145910180,G,5,yes,very accurate,1.05376049350997,True,True,False,4,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1145910180,K,3,yes,very accurate,1.05376049350997,True,True,False,4,5,2,7,9,2,1,2,33,2,19,1,35,1,0,1,0,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2
1100687485,A,2,yes,not very accurate,0.70047656305937,False,True,True,2,2,5,6,6,7,1,2,14,3,10,2,51,2,0,4,5,1,8,8,8,8,6,3,4,4,2,4,5,5,2,5,5,3,3,4,4,3
1100687485,C,4,yes,not at all accurate,0.70047656305937,False,True,True,2,2,5,6,6,7,1,2,14,3,10,2,51,2,0,4,5,1,8,8,8,8,6,3,4,4,2,4,5,5,2,5,5,3,3,4,4,3
1088983872,K,2,yes,not at all accurate,0.70047656305937,False,True,False,3,2,5,3,6,1,1,2,14,3,9,2,49,1,0,4,1,5,8,8,8,8,4,5,5,5,4,4,4,5,5,5,5,4,5,5,5,4
1146840813,C,6,yes,somewhat accurate,0.849417785205719,True,True,True,1,1,6,4,2,1,1,2,4,7,4,2,58,3,3,4,2,1,3,7,8,8,5,5,2,2,2,4,5,5,4,5,4,3,2,2,5,3
1146840813,K,4,yes,somewhat accurate,0.849417785205719,True,True,False,4,1,6,4,2,1,1,2,4,7,4,2,58,3,3,4,2,1,3,7,8,8,5,5,2,2,2,4,5,5,4,5,4,3,2,2,5,3
1087275213,H,4,yes,not very accurate,0.976178924781396,False,True,False,3,5,5,6,10,1,1,2,22,1,22,2,46,1,0,4,1,8,8,5,8,8,8,3,2,4,4,4,4,3,1,4,4,3,4,4,4,4
1087275213,K,3,yes,very accurate,0.976178924781396,True,True,False,4,5,5,6,10,1,1,2,22,1,22,2,46,1,0,4,1,8,8,5,8,8,8,3,2,4,4,4,4,3,1,4,4,3,4,4,4,4
1017211014,K,2,yes,very accurate,0.765693397654372,True,True,False,4,2,6,6,6,2,1,2,10,5,10,2,63,3,2,4,2,2,8,8,8,8,8,3,2,4,2,4,5,5,4,4,4,4,3,3,3,1
C1440258213,B,5,yes,somewhat accurate,1.87217851253193,True,True,True,1,3,2,5,7,1,1,1,5,9,12,1,36,3,1,4,1,3,3,6,4,3,2,3,1,2,3,3,3,1,1,3,2,2,2,1,3,2
C1440258213,F,4,yes,very accurate,1.87217851253193,True,True,False,4,3,2,5,7,1,1,1,5,9,12,1,36,3,1,4,1,3,3,6,4,3,2,3,1,2,3,3,3,1,1,3,2,2,2,1,3,2
C1440258213,G,2,yes,very accurate,1.87217851253193,True,True,False,4,3,2,5,7,1,1,1,5,9,12,1,36,3,1,4,1,3,3,6,4,3,2,3,1,2,3,3,3,1,1,3,2,2,2,1,3,2
C1440258213,H,3,yes,very accurate,1.87217851253193,True,True,False,4,3,2,5,7,1,1,1,5,9,12,1,36,3,1,4,1,3,3,6,4,3,2,3,1,2,3,3,3,1,1,3,2,2,2,1,3,2
1141843934,K,3,yes,very accurate,0.635276804824805,True,True,False,4,2,4,5,5,3,1,2,38,9,8,2,26,2,0,3,0,1,8,8,8,8,2,4,5,4,3,4,4,5,1,5,5,4,2,3,5,2
1145471407,G,1,yes,somewhat accurate,0.535743820278378,True,True,False,4,4,4,7,8,1,1,2,33,2,16,2,29,1,0,4,1,1,1,4,3,1,2,2,3,2,1,1,2,3,2,2,2,2,2,1,2,2
1145471407,H,5,yes,not very accurate,0.535743820278378,False,True,False,3,4,4,7,8,1,1,2,33,2,16,2,29,1,0,4,1,1,1,4,3,1,2,2,3,2,1,1,2,3,2,2,2,2,2,1,2,2
1146602910,I,1,yes,not at all accurate,0.738032473138672,False,True,False,3,1,3,3,2,8,1,2,33,2,4,1,58,3,1,4,1,8,8,8,8,1,8,3,3,3,4,2,4,4,1,5,5,3,4,2,4,4
1109681747,D,2,yes,somewhat accurate,0.697926435180417,True,True,True,1,4,6,3,8,7,1,2,1,6,17,2,64,2,0,4,2,1,4,1,4,3,4,4,4,4,2,2,2,4,2,4,4,4,2,2,5,2
1145668359,B,6,yes,somewhat accurate,2.22784438373043,True,True,True,1,5,4,7,9,1,3,2,24,4,20,2,30,1,0,3,0,1,1,5,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,1,2
1145668359,E,2,yes,very accurate,2.22784438373043,True,True,True,1,5,4,7,9,1,3,2,24,4,20,2,30,1,0,3,0,1,1,5,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,1,2
1145668359,H,5,yes,very accurate,2.22784438373043,True,True,False,4,5,4,7,9,1,3,2,24,4,20,2,30,1,0,3,0,1,1,5,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,1,2
1145668359,I,1,yes,very accurate,2.22784438373043,True,True,False,4,5,4,7,9,1,3,2,24,4,20,2,30,1,0,3,0,1,1,5,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,1,2
1145668359,K,3,yes,very accurate,2.22784438373043,True,True,False,4,5,4,7,9,1,3,2,24,4,20,2,30,1,0,3,0,1,1,5,1,1,1,1,1,1,1,2,1,3,2,1,2,2,1,1,1,2
1147364286,I,2,yes,not very accurate,0.647538448540507,False,True,False,3,3,4,3,7,1,1,2,37,7,11,2,29,3,1,3,0,1,8,6,8,8,1,2,1,2,1,4,4,2,1,5,2,2,2,3,2,3
1101636211,K,2,yes,somewhat accurate,0.688730671489939,True,True,False,4,3,4,4,7,7,1,2,23,3,11,2,34,4,3,2,0,1,5,1,5,8,3,5,2,5,2,4,5,4,2,5,5,4,3,3,5,2
1145729829,I,3,yes,not very accurate,0.632740707688276,False,True,False,3,3,4,4,7,7,1,2,5,9,12,2,33,3,3,4,3,1,4,7,8,8,5,3,3,3,2,4,5,4,3,4,3,3,2,2,3,3
C1440260729,A,4,yes,not at all accurate,0.642720084739216,False,True,True,2,2,2,4,6,4,1,2,39,2,10,1,50,3,1,4,1,1,5,7,8,4,2,3,2,2,1,4,4,3,2,4,4,2,1,3,4,3
C1440260729,B,3,yes,not at all accurate,0.642720084739216,False,True,True,2,2,2,4,6,4,1,2,39,2,10,1,50,3,1,4,1,1,5,7,8,4,2,3,2,2,1,4,4,3,2,4,4,2,1,3,4,3
C1440260729,D,2,yes,not at all accurate,0.642720084739216,False,True,True,2,2,2,4,6,4,1,2,39,2,10,1,50,3,1,4,1,1,5,7,8,4,2,3,2,2,1,4,4,3,2,4,4,2,1,3,4,3
C1440260729,H,1,yes,very accurate,0.642720084739216,True,True,False,4,2,2,4,6,4,1,2,39,2,10,1,50,3,1,4,1,1,5,7,8,4,2,3,2,2,1,4,4,3,2,4,4,2,1,3,4,3
C1440260729,K,5,yes,not at all accurate,0.642720084739216,False,True,False,3,2,2,4,6,4,1,2,39,2,10,1,50,3,1,4,1,1,5,7,8,4,2,3,2,2,1,4,4,3,2,4,4,2,1,3,4,3
1101369775,F,4,yes,not at all accurate,0.732946304425445,False,True,False,3,3,3,6,7,4,1,2,44,7,13,1,81,3,2,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,3,4,2,1
1101369775,K,1,yes,not very accurate,0.732946304425445,False,True,False,3,3,3,6,7,4,1,2,44,7,13,1,81,3,2,4,2,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,3,4,2,1
1145653971,I,6,yes,not very accurate,1.28128881866637,False,True,False,3,1,4,4,1,5,3,2,31,2,3,2,18,1,0,4,1,1,1,5,1,1,3,4,2,2,4,4,4,3,1,4,2,3,4,4,4,4
1146810933,A,4,yes,very accurate,1.55549485110367,True,True,True,1,1,4,4,3,1,2,2,10,5,5,2,26,1,0,4,1,1,3,8,8,5,2,1,3,2,1,2,5,4,2,5,4,3,2,3,5,2
1146810933,G,3,yes,not very accurate,1.55549485110367,False,True,False,3,1,4,4,3,1,2,2,10,5,5,2,26,1,0,4,1,1,3,8,8,5,2,1,3,2,1,2,5,4,2,5,4,3,2,3,5,2
1141500888,K,6,yes,somewhat accurate,0.689224711354068,True,True,False,4,4,2,4,8,8,1,2,23,3,17,1,49,1,0,4,1,1,8,8,8,8,5,2,2,2,2,4,4,3,2,3,4,2,3,2,3,4
1138849341,B,5,yes,very accurate,1.27397936196328,True,True,True,1,5,1,7,10,2,1,2,33,2,23,1,32,2,0,4,2,1,1,3,2,3,1,1,3,1,1,2,2,3,2,3,1,4,1,1,2,1
1138849341,E,2,yes,somewhat accurate,1.27397936196328,True,True,True,1,5,1,7,10,2,1,2,33,2,23,1,32,2,0,4,2,1,1,3,2,3,1,1,3,1,1,2,2,3,2,3,1,4,1,1,2,1
1138849341,F,4,yes,somewhat accurate,1.27397936196328,True,True,False,4,5,1,7,10,2,1,2,33,2,23,1,32,2,0,4,2,1,1,3,2,3,1,1,3,1,1,2,2,3,2,3,1,4,1,1,2,1
1138849341,I,1,yes,very accurate,1.27397936196328,True,True,False,4,5,1,7,10,2,1,2,33,2,23,1,32,2,0,4,2,1,1,3,2,3,1,1,3,1,1,2,2,3,2,3,1,4,1,1,2,1
